Order ID,Order Date,Unit Cost,Price,Order Qty,Channel,Promotion_name,Product_Name,Manufacturer_ID,Product Sub Category,Product Category_Name,Region,City,Country_Name,Order Date (Year),Order Date (Quarter),Order Date (Month Index),Order Date (Month),Price After Discount
12073,12/6/2016,4,12.99,5,Store,No Discount,Contoso Dual Handset Cordless Phone System  E20 Black,1,Home & Office Phones,Cell phones,Europe,Baumholder,Germany,2016,Qtr4,12,Dec,0.6495
12337,12/21/2016,19,109.99,5,Store,No Discount,Contoso DVD 7-Inch Player Portable E200 Silver,1,Movie DVD,"Music, Movies and Audio Books",Europe,London,United Kingdom,2016,Qtr4,12,Dec,7.6993
12452,3/26/2017,68,77.68,5,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Black,1,MP4&MP3,Audio,Asia,Shanghai,China,2017,Qtr1,3,Mar,77.68
12527,2/5/2017,44,49.96,5,Store,No Discount,Contoso Carrying Case E312 Pink,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Canberra,Australia,2017,Qtr1,2,Feb,49.96
12577,12/14/2017,13,13,12,Store,No Discount,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,Asia,Tokyo,Japan,2017,Qtr4,12,Dec,13
12702,11/23/2016,3,11.9,5,Store,No Discount,Contoso 90W AC/DC Power Adapter E300 Black,1,Computers Accessories,Computers,North America,Ottawa,Canada,2016,Qtr4,11,Nov,0.595
12955,12/31/2017,9,14.99,240,Store,No Discount,Contoso Rubberized Skin BlackBerry E100 Black,1,Cell phones Accessories,Cell phones,Asia,Islamabad,Pakistan,2017,Qtr4,12,Dec,14.99
13107,10/5/2016,13,26.9,5,Store,No Discount,Contoso Bright Light battery E20 Pink,1,Computers Accessories,Computers,Europe,Strasbourg,France,2016,Qtr4,10,Oct,26.9
13112,12/1/2018,78,290,12,Store,No Discount,Contoso Pen Touch Screen Phones M320 Black,1,Touch Screen Phones,Cell phones,Asia,Damascus,Syria,2018,Qtr4,12,Dec,14.5
13133,10/28/2016,26,26.9,5,Store,No Discount,Contoso Bright Light battery E20 Pink,1,Computers Accessories,Computers,Europe,Bamberg,Germany,2016,Qtr4,10,Oct,26.9
13365,10/5/2016,43,314,5,Store,No Discount,Contoso SLR Camera M142 Black,1,Digital SLR Cameras,Cameras and camcorders,Europe,Lyon,France,2016,Qtr4,10,Oct,21.98
13381,12/10/2016,6,26.9,5,Store,No Discount,Contoso Bright Light battery E20 Pink,1,Computers Accessories,Computers,Europe,Moscow,Russia,2016,Qtr4,12,Dec,1.883
13497,11/13/2016,95,139,12,Store,No Discount,Contoso Screen 85in E085 White,1,Projectors & Screens,Computers,Europe,Moscow,Russia,2016,Qtr4,11,Nov,139
13566,12/18/2017,70,95,12,Store,No Discount,Contoso Telephoto Conversion Lens M350 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Tehran,Iran,2017,Qtr4,12,Dec,95
13606,9/2/2016,82,2295,20,Store,No Discount,Contoso Projector 1080p X980 White,1,Projectors & Screens,Computers,North America,Westminster,Canada,2016,Qtr3,9,Sep,160.65
13673,12/17/2016,14,26.9,5,Store,No Discount,Contoso Bright Light battery E20 blue,1,Computers Accessories,Computers,Europe,Milan,Italy,2016,Qtr4,12,Dec,26.9
13810,1/30/2018,55,299,20,Store,No Discount,Contoso Home Theater System 2.1 Channel E1200 White,1,Home Theater System,TV and Video,Asia,Damascus,Syria,2018,Qtr1,1,Jan,20.93
14232,12/18/2017,23,26.99,12,Store,No Discount,Contoso Phone System Accessory Handset with Charger M308 Black,1,Home & Office Phones,Cell phones,Asia,Bangkok,Thailand,2017,Qtr4,12,Dec,26.99
14324,12/27/2018,10,14.99,24,Store,No Discount,Contoso General Soft Carrying Case E318 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Ashgabat,Turkmenistan,2018,Qtr4,12,Dec,14.99
14366,10/27/2016,21,24.99,5,Store,No Discount,Contoso Mini Battery Charger Kit E320 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Landstuhl,Germany,2016,Qtr4,10,Oct,24.99
14379,11/25/2016,9,14.99,100,Store,No Discount,Contoso Rubberized Skin BlackBerry E100 Black,1,Cell phones Accessories,Cell phones,Europe,Stockport,United Kingdom,2016,Qtr4,11,Nov,14.99
14442,3/7/2017,24,24.99,100,Store,No Discount,Cigarette Lighter Adapter for Contoso Phones E110 White,1,Cell phones Accessories,Cell phones,Asia,Tokyo,Japan,2017,Qtr1,3,Mar,24.99
14509,12/1/2016,4,289.99,12,Store,No Discount,Contoso DVD 15-Inch Player Portable L200 Silver,1,Movie DVD,"Music, Movies and Audio Books",Asia,Islamabad,Pakistan,2016,Qtr4,12,Dec,20.2993
14517,2/18/2019,56,59.99,20,Store,No Discount,Contoso 4G MP3 Player E400 Silver,1,MP4&MP3,Audio,Asia,Damascus,Syria,2019,Qtr1,2,Feb,59.99
14627,12/16/2017,62,199,12,Store,No Discount,Contoso Home Theater System 2.1 Channel E1220 White,1,Home Theater System,TV and Video,Asia,Bishkek,Kyrgyzstan,2017,Qtr4,12,Dec,9.95
14662,10/20/2016,141,322,5,Store,No Discount,Contoso SLR Camera M146 Orange,1,Digital SLR Cameras,Cameras and camcorders,North America,Westminster,Canada,2016,Qtr4,10,Oct,322
14812,12/26/2018,16,28.99,12,Store,No Discount,Contoso Hybrid system M60 White,1,Home & Office Phones,Cell phones,Asia,Islamabad,Pakistan,2018,Qtr4,12,Dec,28.99
14924,12/1/2016,22,139,6,Store,No Discount,Contoso Screen 85in E085 Silver,1,Projectors & Screens,Computers,Asia,Tokyo,Japan,2016,Qtr4,12,Dec,9.73
14942,3/14/2019,3,2.94,400,Store,No Discount,Reusable Phone Screen Protector E120,1,Cell phones Accessories,Cell phones,Asia,Tehran,Iran,2019,Qtr1,3,Mar,2.94
14994,10/19/2016,11,36.99,5,Store,No Discount,Contoso Multi-Use Terminal Cable E308 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Berne,Switzerland,2016,Qtr4,10,Oct,1.8495
15181,11/2/2016,3,9.5,5,Store,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Black,1,Computers Accessories,Computers,Europe,Knotty Ash,United Kingdom,2016,Qtr4,11,Nov,0.475
15202,1/14/2019,1,15.6,20,Store,No Discount,Contoso Ultraportable Neoprene Sleeve E30 Black,1,Computers Accessories,Computers,Asia,Tokyo,Japan,2019,Qtr1,1,Jan,1.092
15366,3/13/2017,30,77.99,5,Store,No Discount,Contoso Genuine Leather Grip Belt E322 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Shanghai,China,2017,Qtr1,3,Mar,77.99
15613,10/22/2018,24,50,20,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Black,1,Computers Accessories,Computers,Europe,Lisbon,Portugal,2018,Qtr4,10,Oct,50
15692,11/28/2016,7,13.5,5,Store,No Discount,Contoso Education Supplies Bundle E200 Grey,1,Computers Accessories,Computers,Europe,Stockport,United Kingdom,2016,Qtr4,11,Nov,13.5
15763,12/6/2018,2,29.95,12,Store,No Discount,Contoso Wireless Notebook Optical Mouse M35 Blue,1,Computers Accessories,Computers,Asia,Hong Kong,China,2018,Qtr4,12,Dec,2.0965
15793,10/15/2016,11,12.95,6,Store,No Discount,Contoso Mouse Lock Bundle E200 Black,1,Computers Accessories,Computers,Europe,Moscow,Russia,2016,Qtr4,10,Oct,12.95
15944,10/28/2016,90,109,5,Store,No Discount,Contoso Screen 80in E080 Silver,1,Projectors & Screens,Computers,Europe,Knotty Ash,United Kingdom,2016,Qtr4,10,Oct,109
15963,12/14/2017,804,999,12,Store,No Discount,Contoso Projector 720p M621 Black,1,Projectors & Screens,Computers,Asia,Osaka,Japan,2017,Qtr4,12,Dec,999
16032,3/19/2017,5,9.5,5,Store,No Discount,Contoso Power Inverter - DC to AC power inverter E900 White,1,Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan,2017,Qtr1,3,Mar,9.5
16100,12/27/2016,9,14.19,6,Store,No Discount,Contoso Phone with Memory Dialing-single line E88 White,1,Home & Office Phones,Cell phones,Asia,Sydney,Australia,2016,Qtr4,12,Dec,14.19
16199,9/23/2018,42,52.13,20,Store,No Discount,Contoso Digital Cameras Lightweight Tripod E316 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Montreal,Canada,2018,Qtr3,9,Sep,52.13
16505,12/8/2018,6,26.9,20,Store,No Discount,Contoso Bright Light battery E20 Black,1,Computers Accessories,Computers,Europe,Venezia,Italy,2018,Qtr4,12,Dec,1.883
16656,12/10/2018,145,358,12,Store,No Discount,"Contoso SLR Camera 35"" M358 Pink",1,Digital SLR Cameras,Cameras and camcorders,Asia,Sydney,Australia,2018,Qtr4,12,Dec,358
16672,2/18/2019,117,190,20,Store,No Discount,Contoso Screen 100in E010 White,1,Projectors & Screens,Computers,Asia,Thimphu,Bhutan,2019,Qtr1,2,Feb,190
16713,12/25/2018,7,15.5,24,Store,No Discount,Contoso USB Optical Mouse E200 Grey,1,Computers Accessories,Computers,Asia,Singapore,Singapore,2018,Qtr4,12,Dec,15.5
16722,3/14/2017,1,12.95,5,Store,No Discount,Contoso Mouse Lock Bundle E200 Black,1,Computers Accessories,Computers,Asia,Sydney,Australia,2017,Qtr1,3,Mar,0.9065
16888,12/26/2018,15,23.9,12,Store,No Discount,Contoso Digital Camera Accessory kit M200 Blue,1,Computers Accessories,Computers,Asia,Tehran,Iran,2018,Qtr4,12,Dec,23.9
17040,12/1/2016,14,39.9,5,Store,No Discount,Contoso Dual USB Power Adapter - power adapter E300 Grey,1,Computers Accessories,Computers,Europe,Ljubljana,Slovenia,2016,Qtr4,12,Dec,39.9
17113,12/5/2018,65,595,6,Store,No Discount,Contoso Telephoto Conversion Lens X400 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Yerevan,Armenia,2018,Qtr4,12,Dec,41.65
17534,12/17/2017,46,59.99,12,Store,No Discount,Contoso 4G MP3 Player E400 Black,1,MP4&MP3,Audio,Asia,Taipei,Taiwan,2017,Qtr4,12,Dec,59.99
17574,12/25/2018,3,95.95,12,Store,No Discount,Contoso 4GB Portable MP3 Player M450 White,1,MP4&MP3,Audio,Asia,Busan,South Korea,2018,Qtr4,12,Dec,6.7165
17623,11/15/2016,21,49.96,5,Store,No Discount,Contoso Carrying Case E312 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Toronto,Canada,2016,Qtr4,11,Nov,49.96
17906,1/9/2019,32,50,20,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Black,1,Computers Accessories,Computers,Asia,Singapore,Singapore,2019,Qtr1,1,Jan,50
18287,11/21/2018,14,29.95,20,Store,No Discount,Contoso Lens cap E80 Grey,1,Computers Accessories,Computers,Europe,Dusseldorf,Germany,2018,Qtr4,11,Nov,29.95
18341,10/24/2016,38,49.96,5,Store,No Discount,Contoso Carrying Case E312 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Lancashire,United Kingdom,2016,Qtr4,10,Oct,49.96
18496,11/14/2018,26,25.5,20,Store,No Discount,Contoso Home/Office Laptop Power Adapter E300 Black,1,Computers Accessories,Computers,North America,Toronto,Canada,2018,Qtr4,11,Nov,25.5
18501,11/6/2016,2,4.74,100,Store,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,1,Cell phones Accessories,Cell phones,North America,Calgary,Canada,2016,Qtr4,11,Nov,4.74
18545,12/25/2016,165,199,6,Store,No Discount,Contoso Finger Touch Screen Phones M30 Black,1,Touch Screen Phones,Cell phones,Asia,Osaka,Japan,2016,Qtr4,12,Dec,199
18670,11/1/2016,4,29.9,5,Store,No Discount,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,1,Computers Accessories,Computers,North America,Vancouver,Canada,2016,Qtr4,11,Nov,2.093
18769,12/9/2018,5,22.99,12,Store,No Discount,Contoso Multi-line phones M30 Grey,1,Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan,2018,Qtr4,12,Dec,1.6093
18841,2/3/2019,3,4.74,400,Store,No Discount,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,1,Cell phones Accessories,Cell phones,Asia,Busan,South Korea,2019,Qtr1,2,Feb,4.74
19025,11/15/2016,14,14.99,100,Store,No Discount,Contoso Rubberized Skin BlackBerry E100 Silver,1,Cell phones Accessories,Cell phones,Europe,Milan,Italy,2016,Qtr4,11,Nov,14.99
19064,12/26/2016,150,299,5,Store,No Discount,Contoso Home Theater System 2.1 Channel E1200 Silver,1,Home Theater System,TV and Video,Europe,Toulouse,France,2016,Qtr4,12,Dec,299
19166,11/17/2018,68,200,20,Store,No Discount,Contoso Touch Screen Phones  - LCD M12 Black,1,Touch Screen Phones,Cell phones,Europe,Saint Petersburg,Russia,2018,Qtr4,11,Nov,10
19401,12/10/2018,166,232,12,Store,No Discount,Contoso 16GB New Generation MP5 Player M1650 Silver,1,MP4&MP3,Audio,Asia,Yokohama,Japan,2018,Qtr4,12,Dec,232
19739,10/20/2018,1,24.99,400,Store,No Discount,Cigarette Lighter Adapter for Contoso Phones E110 White,1,Cell phones Accessories,Cell phones,Europe,Lisbon,Portugal,2018,Qtr4,10,Oct,1.7493
19784,12/7/2016,2,4.06,100,Store,No Discount,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1,Cell phones Accessories,Cell phones,Europe,Amsterdam,the Netherlands,2016,Qtr4,12,Dec,4.06
20076,1/16/2017,10,9.99,5,Store,No Discount,Contoso Single-line phones E10 White,1,Home & Office Phones,Cell phones,Asia,Tehran,Iran,2017,Qtr1,1,Jan,9.99
20255,2/14/2019,47,52.9,20,Store,No Discount,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,1,Computers Accessories,Computers,Asia,Tokyo,Japan,2019,Qtr1,2,Feb,52.9
20663,1/9/2017,7,13.5,5,Store,No Discount,Contoso Education Supplies Bundle E200 Grey,1,Computers Accessories,Computers,Asia,New Delhi,India,2017,Qtr1,1,Jan,13.5
20732,12/27/2016,17,21.57,6,Store,No Discount,Contoso 2G MP3 Player E200 Black,1,MP4&MP3,Audio,Asia,Singapore,Singapore,2016,Qtr4,12,Dec,21.57
20765,12/18/2018,3,24.99,24,Store,No Discount,Contoso Mini Battery Charger Kit E320 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Hong Kong,China,2018,Qtr4,12,Dec,1.7493
20794,12/6/2017,287,889,12,Store,No Discount,Contoso Home Theater System 7.1 Channel M1700 Silver,1,Home Theater System,TV and Video,Asia,Damascus,Syria,2017,Qtr4,12,Dec,44.45
20885,12/25/2018,70,95,12,Store,No Discount,Contoso Telephoto Conversion Lens M350 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Islamabad,Pakistan,2018,Qtr4,12,Dec,95
20968,12/22/2017,16,39.9,12,Store,No Discount,Contoso Leather Case - case for digital photo camera X20 Grey,1,Computers Accessories,Computers,Asia,Tokyo,Japan,2017,Qtr4,12,Dec,39.9
20974,12/21/2016,11,12.99,5,Store,No Discount,Contoso 512MB MP3 Player E51 Silver,1,MP4&MP3,Audio,Europe,Leeds,United Kingdom,2016,Qtr4,12,Dec,12.99
21014,3/1/2019,2,3.35,400,Store,No Discount,Contoso In-Line Coupler E180 Black,1,Cell phones Accessories,Cell phones,Asia,Tokyo,Japan,2019,Qtr1,3,Mar,3.35
21084,1/8/2019,8,14.99,20,Store,No Discount,Contoso General Soft Carrying Case E318 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,Asia,Bangkok,Thailand,2019,Qtr1,1,Jan,14.99
21088,11/22/2016,58,109.99,5,Store,No Discount,Contoso DVD 7-Inch Player Portable E200 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Toronto,Canada,2016,Qtr4,11,Nov,109.99
21256,2/28/2017,3,20.96,5,Store,No Discount,Contoso Wireless Laser Mouse E50 Silver,1,Computers Accessories,Computers,Asia,Shanghai,China,2017,Qtr1,2,Feb,1.4672
21414,12/14/2017,12,77.68,12,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Silver,1,MP4&MP3,Audio,Asia,Ashgabat,Turkmenistan,2017,Qtr4,12,Dec,5.4376
21461,3/5/2019,11,59.99,20,Store,No Discount,Contoso 4G MP3 Player E400 Silver,1,MP4&MP3,Audio,North America,Vancouver,Canada,2019,Qtr1,3,Mar,4.1993
21491,12/30/2018,12,12.99,20,Store,No Discount,Contoso Dual Handset Cordless Phone System E20 Grey,1,Home & Office Phones,Cell phones,Europe,Strasbourg,France,2018,Qtr4,12,Dec,12.99
21616,11/1/2016,7,13.5,5,Store,No Discount,Contoso Education Supplies Bundle E200 White,1,Computers Accessories,Computers,Europe,Saint Petersburg,Russia,2016,Qtr4,11,Nov,13.5
21713,10/28/2016,10,29.9,5,Store,No Discount,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,1,Computers Accessories,Computers,Europe,Liverpool,United Kingdom,2016,Qtr4,10,Oct,1.495
21891,10/18/2016,4,11.5,5,Store,No Discount,Contoso Desktop Alternative Bundle E200 Black,1,Computers Accessories,Computers,Europe,Nizhny Novgorod,Russia,2016,Qtr4,10,Oct,0.575
22085,12/5/2016,1,11.9,5,Store,No Discount,Contoso 90W AC/DC Power Adapter E300 Grey,1,Computers Accessories,Computers,Europe,Landstuhl,Germany,2016,Qtr4,12,Dec,0.833
22150,1/20/2018,3,9.99,200,Store,No Discount,Headphone Adapter for Contoso Phone E130 Black,1,Cell phones Accessories,Cell phones,Asia,New Delhi,India,2018,Qtr1,1,Jan,0.4995
22193,10/25/2016,100,190,5,Store,No Discount,Contoso Screen 100in E010 White,1,Projectors & Screens,Computers,Europe,Bucharest,Romania,2016,Qtr4,10,Oct,190
22319,12/20/2018,7,12.99,20,Store,No Discount,Contoso DVD Movies E100 Yellow,1,Movie DVD,"Music, Movies and Audio Books",Europe,West Yorkshire,United Kingdom,2018,Qtr4,12,Dec,12.99
22323,10/24/2016,10,12.95,5,Store,No Discount,Contoso Rechargeable Battery E100 Grey,1,Computers Accessories,Computers,Europe,Edinburgh,United Kingdom,2016,Qtr4,10,Oct,12.95
686,5/16/2017,26,36.99,4,Store,European Holiday Promotion,Contoso Multi-Use Terminal Cable E308 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Milan,Italy,2017,Qtr2,5,May,36.99
959,3/11/2018,21,40.19,16,Store,European Holiday Promotion,Contoso Expandable 2-Handset Cordless Phone System M205 White,1,Home & Office Phones,Cell phones,Europe,Cheshire,United Kingdom,2018,Qtr1,3,Mar,40.19
1026,3/12/2017,10,14.99,80,Store,European Holiday Promotion,Contoso Rubberized Skin BlackBerry E100 Silver,1,Cell phones Accessories,Cell phones,Europe,Koln,Germany,2017,Qtr1,3,Mar,14.99
1055,4/13/2017,4,39.9,4,Store,European Holiday Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,1,Computers Accessories,Computers,Europe,Dublin,Ireland,2017,Qtr2,4,Apr,2.793
1286,4/8/2019,1,14.19,16,Store,European Holiday Promotion,Contoso Phone with Memory Dialing-single line E88 Black,1,Home & Office Phones,Cell phones,Europe,Toulouse,France,2019,Qtr2,4,Apr,0.9933
1474,3/23/2017,2,16.9,4,Store,European Holiday Promotion,Contoso USB Data Link-direct connect adapter E600 Black,1,Computers Accessories,Computers,Europe,Milan,Italy,2017,Qtr1,3,Mar,1.183
1577,6/8/2016,3,3.35,80,Store,European Holiday Promotion,Contoso In-Line Coupler E180 White,1,Cell phones Accessories,Cell phones,Europe,Stockport,United Kingdom,2016,Qtr2,6,Jun,3.35
1719,5/10/2017,3,2.94,80,Store,European Holiday Promotion,Reusable Phone Screen Protector E120,1,Cell phones Accessories,Cell phones,Europe,Dublin,Ireland,2017,Qtr2,5,May,2.94
2098,3/7/2018,4,4.06,160,Store,European Holiday Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1,Cell phones Accessories,Cell phones,Europe,Hofheim am Taunus,Germany,2018,Qtr1,3,Mar,4.06
2161,4/8/2019,2,9.99,320,Store,European Holiday Promotion,Contoso Touch Stylus Pen E150 Red,1,Cell phones Accessories,Cell phones,Europe,Toulouse,France,2019,Qtr2,4,Apr,0.6993
2168,4/3/2017,31,59.99,4,Store,European Holiday Promotion,Contoso Travel Charger for S-Series Battery E302 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Cheshire,United Kingdom,2017,Qtr2,4,Apr,59.99
2618,6/16/2016,190,299,4,Store,European Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 Brown,1,Home Theater System,TV and Video,Europe,Nizhny Novgorod,Russia,2016,Qtr2,6,Jun,299
3366,7/1/2016,7,16.9,4,Store,European Holiday Promotion,Contoso USB Data Link - direct connect adapter E600 White,1,Computers Accessories,Computers,Europe,Bucharest,Romania,2016,Qtr3,7,Jul,16.9
3781,4/3/2017,3,28,6,Store,European Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Moscow,Russia,2017,Qtr2,4,Apr,1.96
3961,4/11/2017,18,21.57,4,Store,European Holiday Promotion,Contoso 2G MP3 Player E200 Black,1,MP4&MP3,Audio,Europe,Nice,France,2017,Qtr2,4,Apr,21.57
4678,4/7/2017,3,6.95,4,Store,European Holiday Promotion,Contoso Lens Cap Keeper E314 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Milan,Italy,2017,Qtr2,4,Apr,6.95
5689,3/8/2017,20,24.99,4,Store,European Holiday Promotion,Contoso Mini Battery Charger Kit E320 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Hofheim am Taunus,Germany,2017,Qtr1,3,Mar,24.99
5814,6/2/2019,16,16.99,16,Store,European Holiday Promotion,Contoso 3 Handset Cordless Phone System E30 Grey,1,Home & Office Phones,Cell phones,Europe,Moscow,Russia,2019,Qtr2,6,Jun,16.99
5881,3/10/2019,46,49.96,16,Store,European Holiday Promotion,Contoso Carrying Case E312 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Bucharest,Romania,2019,Qtr1,3,Mar,49.96
6063,6/4/2016,5,39.9,4,Store,European Holiday Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,1,Computers Accessories,Computers,Europe,Saint Petersburg,Russia,2016,Qtr2,6,Jun,2.793
6416,5/22/2017,9,24.99,80,Store,European Holiday Promotion,Cigarette Lighter Adapter for Contoso Phones E110 White,1,Cell phones Accessories,Cell phones,Europe,Dublin,Ireland,2017,Qtr2,5,May,24.99
6995,4/13/2017,36,190,4,Store,European Holiday Promotion,Contoso Screen 100in E010 Black,1,Projectors & Screens,Computers,Europe,Leeds,United Kingdom,2017,Qtr2,4,Apr,13.3
7028,6/4/2016,9,12.95,4,Store,European Holiday Promotion,Contoso Mouse Lock Bundle E200 Black,1,Computers Accessories,Computers,Europe,Koln,Germany,2016,Qtr2,6,Jun,12.95
7032,6/30/2016,2,16.99,4,Store,European Holiday Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,1,Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom,2016,Qtr2,6,Jun,1.1893
7058,6/6/2016,4,4.74,80,Store,European Holiday Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,1,Cell phones Accessories,Cell phones,Europe,Knotty Ash,United Kingdom,2016,Qtr2,6,Jun,4.74
7217,5/24/2017,6,11.9,4,Store,European Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,1,Computers Accessories,Computers,Europe,Nantes,France,2017,Qtr2,5,May,11.9
7283,3/9/2019,72,199,16,Store,European Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 Brown,1,Home Theater System,TV and Video,Europe,Baumholder,Germany,2019,Qtr1,3,Mar,199
7625,5/17/2019,13,22.99,13,Store,European Holiday Promotion,Contoso Multi-line phones M30 Black,1,Home & Office Phones,Cell phones,Europe,Moscow,Russia,2019,Qtr2,5,May,22.99
8802,5/9/2018,11,134,16,Store,European Holiday Promotion,Contoso 8GB MP3 Player new model M820 Yellow,1,MP4&MP3,Audio,Europe,Giebelstadt,Germany,2018,Qtr2,5,May,9.38
8977,6/29/2017,10,9.99,160,Store,European Holiday Promotion,Contoso Touch Stylus Pen E150 Black,1,Cell phones Accessories,Cell phones,Europe,Valletta,Malta,2017,Qtr2,6,Jun,9.99
10047,4/9/2019,10,26.9,16,Store,European Holiday Promotion,Contoso Bright Light battery E20 White,1,Computers Accessories,Computers,Europe,Bucharest,Romania,2019,Qtr2,4,Apr,26.9
10633,4/7/2018,2,9.5,13,Store,European Holiday Promotion,Contoso Power Inverter - DC to AC power inverter E900 Grey,1,Computers Accessories,Computers,Europe,Moscow,Russia,2018,Qtr2,4,Apr,0.665
10687,6/30/2017,7,9.99,160,Store,European Holiday Promotion,Contoso Touch Stylus Pen E150 Red,1,Cell phones Accessories,Cell phones,Europe,Baildon,United Kingdom,2017,Qtr2,6,Jun,9.99
10702,5/10/2017,40,49.99,4,Store,European Holiday Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Roma,Italy,2017,Qtr2,5,May,49.99
11073,4/14/2017,21,26.9,4,Store,European Holiday Promotion,Contoso Bright Light battery E20 blue,1,Computers Accessories,Computers,Europe,Liverpool,United Kingdom,2017,Qtr2,4,Apr,26.9
11225,5/30/2017,10,20.96,4,Store,European Holiday Promotion,Contoso Wireless Laser Mouse E50 White,1,Computers Accessories,Computers,Europe,Nizhny Novgorod,Russia,2017,Qtr2,5,May,20.96
11315,4/20/2017,2,19.99,4,Store,European Holiday Promotion,Contoso General Carrying Case E304 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Munich,Germany,2017,Qtr2,4,Apr,1.3993
12713,3/7/2019,302,673,10,Store,European Holiday Promotion,Contoso SLR Camera X144 Gold,1,Digital SLR Cameras,Cameras and camcorders,Europe,Moscow,Russia,2019,Qtr1,3,Mar,673
12848,6/15/2017,6,21.57,13,Store,European Holiday Promotion,Contoso 2G MP3 Player E200 Blue,1,MP4&MP3,Audio,Europe,Moscow,Russia,2017,Qtr2,6,Jun,1.0785
13555,6/26/2018,20,19.9,16,Store,European Holiday Promotion,Contoso Battery charger - bike E200 Grey,1,Computers Accessories,Computers,Europe,Amsterdam,the Netherlands,2018,Qtr2,6,Jun,19.9
13569,3/31/2018,12,24.99,160,Store,European Holiday Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Black,1,Cell phones Accessories,Cell phones,Europe,Koln,Germany,2018,Qtr1,3,Mar,24.99
13571,3/2/2017,4,12.99,4,Store,European Holiday Promotion,Contoso Dual Handset Cordless Phone System E20 Grey,1,Home & Office Phones,Cell phones,Europe,Koln,Germany,2017,Qtr1,3,Mar,0.6495
13688,6/23/2016,10,29.9,4,Store,European Holiday Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,1,Computers Accessories,Computers,Europe,Munich,Germany,2016,Qtr2,6,Jun,1.495
13920,5/26/2017,118,190,4,Store,European Holiday Promotion,Contoso Screen 100in E010 Black,1,Projectors & Screens,Computers,Europe,Baumholder,Germany,2017,Qtr2,5,May,190
13965,6/17/2017,3,3.35,160,Store,European Holiday Promotion,Contoso In-Line Coupler E180 White,1,Cell phones Accessories,Cell phones,Europe,Stockport,United Kingdom,2017,Qtr2,6,Jun,3.35
14301,6/25/2018,1,49.96,16,Store,European Holiday Promotion,Contoso Carrying Case E312 Pink,1,Cameras & Camcorders Accessories,Cameras and camcorders,Europe,Ljubljana,Slovenia,2018,Qtr2,6,Jun,3.4972
